INDEX,FLIGHTDATE,FLIGHTNO,ORIGIN,ORIGIN_STATION,ORIGINOBSERVATIONTIME,STATION,DATE,REPORT_TYPE,ORIGIN_UA_OBS,VIS_METERS
1612,20180826,2142,MCO,72205012815,2018-08-26 11:53:00+00:00,72205012815,2018-08-26 11:53:00+00:00,FM-15,MET12408/26/18 06:53:02 METAR KMCO 261153Z 03004KT 10SM FEW250 25/24 A3015 RMK AO2 SLP209 70001 T02500244 10250 20239 53011 $ (IV),16093.0
1619,20180826,449,BOS,72509014739,2018-08-26 11:54:00+00:00,72509014739,2018-08-26 11:54:00+00:00,FM-15,MET12308/26/18 06:54:02 METAR KBOS 261154Z 22006KT 10SM FEW130 SCT250 19/15 A3017 RMK AO2 SLP216 T01940150 10194 20167 58004 (FA),16093.0
1610,20180826,528,BTV,72617014742,2018-08-26 11:54:00+00:00,72617014742,2018-08-26 11:54:00+00:00,FM-15,MET12308/26/18 06:54:02 METAR KBTV 261154Z 17009KT 10SM FEW090 FEW150 21/14 A3006 RMK AO2 SLP179 T02060144 10211 20200 58009 (TR),16093.0
1611,20180826,2409,PHL,72408013739,2018-08-26 11:54:00+00:00,72408013739,2018-08-26 11:54:00+00:00,FM-15,MET12408/26/18 06:54:02 METAR KPHL 261154Z 22004KT 10SM FEW130 SCT250 21/18 A3020 RMK AO2 SLP225 T02060183 10206 20183 53004 (DHA),16093.0
1615,20180826,1452,MEM,72334013893,2018-08-26 11:54:00+00:00,72334013893,2018-08-26 11:54:00+00:00,FM-15,MET11608/26/18 05:54:02 METAR KMEM 261154Z 17005KT 10SM FEW250 24/23 A3015 RMK AO2 SLP206 T02440228 10261 20244 53012 (EN),16093.0
1617,20180826,1519,RIC,72401013740,2018-08-26 11:54:00+00:00,72401013740,2018-08-26 11:54:00+00:00,FM-15,MET11708/26/18 06:54:02 METAR KRIC 261154Z 18003KT 10SM FEW250 19/17 A3022 RMK AO2 SLP238 T01940172 10194 20161 53007 (TDH),16093.0
1608,20180826,635,BWI,72406093721,2018-08-26 11:54:00+00:00,72406093721,2018-08-26 11:54:00+00:00,FM-15,MET11708/26/18 06:54:02 METAR KBWI 261154Z 20004KT 10SM FEW130 19/17 A3019 RMK AO2 SLP220 T01940172 10194 20161 51004 (RJK),16093.0
1626,20180826,1135,MDT,72399014711,2018-08-26 11:56:00+00:00,72399014711,2018-08-26 11:56:00+00:00,FM-15,MET11308/26/18 06:56:02 METAR KMDT 261156Z 09005KT 10SM CLR 20/17 A3017 RMK AO2 SLP215 T02000167 10206 20172 53002 (HN),16093.0
1609,20180826,1484,JAX,72206013889,2018-08-26 11:56:00+00:00,72206013889,2018-08-26 11:56:00+00:00,FM-15,MET12908/26/18 06:56:02 METAR KJAX 261156Z 00000KT 7SM FEW021 FEW150 BKN250 24/24 A3016 RMK AO2 SLP215 T02440239 10250 20233 53016 (TM),11265.0
1616,20180826,2211,MSN,72641014837,2018-08-26 12:23:00+00:00,72641014837,2018-08-26 12:23:00+00:00,FM-16,MET13308/26/18 06:23:02 SPECI KMSN 261223Z 00000KT 1 1/2SM R36/2800VP6000FT BR SCT002 BKN150 18/18 A3002 RMK AO2 VIS N-NE 1 T01780178 (MKC),2414.0
1624,20180826,1942,CVG,72421093814,2018-08-26 12:52:00+00:00,72421093814,2018-08-26 12:52:00+00:00,FM-15,MET11108/26/18 07:52:02 METAR KCVG 261252Z 23009KT 7SM FEW040 SCT050 SCT150 24/22 A3015 RMK AO2 SLP202 T02440217 (JP),11265.0
1603,20180826,1861,GRR,72635094860,2018-08-26 12:53:00+00:00,72635094860,2018-08-26 12:53:00+00:00,FM-15,MET12008/26/18 07:53:02 METAR KGRR 261253Z 00000KT 1/2SM R26L/3500V4500FT FG OVC003 23/23 A3004 RMK AO2 SLP168 T02280228 (JSH),805.0
1620,20180826,1408,IAH,72243012960,2018-08-26 14:53:00+00:00,72243012960,2018-08-26 14:53:00+00:00,FM-15,MET12008/26/18 08:53:02 METAR KIAH 261453Z VRB05KT 10SM SCT019 SCT060 BKN250 31/25 A3007 RMK AO2 SLP182 T03060250 51006 $ (MS),16093.0
1606,20180826,847,IAH,72243012960,2018-08-27 03:53:00+00:00,72243012960,2018-08-27 03:53:00+00:00,FM-15,MET10208/26/18 21:53:01 METAR KIAH 270353Z 16007KT 10SM FEW160 SCT250 28/25 A3001 RMK AO2 SLP162 T02780250 $,16093.0
1627,20180827,847,IAH,72243012960,2018-08-28 03:53:00+00:00,72243012960,2018-08-28 03:53:00+00:00,FM-15,MET09308/27/18 21:53:02 METAR KIAH 280353Z 17006KT 10SM SCT250 28/25 A2995 RMK AO2 SLP139 T02780250,16093.0
1628,20180828,847,IAH,72243012960,2018-08-29 03:53:00+00:00,72243012960,2018-08-29 03:53:00+00:00,FM-15,MET10008/28/18 21:53:01 METAR KIAH 290353Z 17007KT 10SM FEW025 SCT250 27/25 A2998 RMK AO2 SLP152 T02720250,16093.0
1629,20180829,987,ORD,72530094846,2018-08-29 23:51:00+00:00,72530094846,2018-08-29 23:51:00+00:00,FM-15,MET13708/29/18 17:51:02 METAR KORD 292351Z 03010KT 10SM FEW025 BKN040 BKN250 22/16 A3007 RMK AO2 SLP180 60000 T02170161 10244 20206 51004 (KLC),16093.0
1630,20180902,979,EWR,72502014734,2018-09-03 01:51:00+00:00,72502014734,2018-09-03 01:51:00+00:00,FM-15,MET10909/02/18 20:51:01 METAR KEWR 030151Z 18005KT 10SM SCT032 SCT060 BKN250 25/21 A3023 RMK AO2 SLP236 T02500211 $,16093.0
1631,20180903,118,ORD,72530094846,2018-09-03 23:51:00+00:00,72530094846,2018-09-03 23:51:00+00:00,FM-15,MET15709/03/18 17:51:02 METAR KORD 032351Z 11007KT 10SM FEW007 BKN120 OVC250 23/22 A3018 RMK AO2 LTG DSNT SE AND S SLP217 60145 T02330217 10300 20228 52004 $ (KLC),16093.0
1632,20180903,36,EWR,72502014734,2018-09-03 23:51:00+00:00,72502014734,2018-09-03 23:51:00+00:00,FM-15,MET13209/03/18 18:51:02 METAR KEWR 032351Z 26007KT 10SM FEW030 FEW050 SCT250 32/21 A3018 RMK AO2 SLP220 T03170211 10350 20300 53006 $ (DH),16093.0
1633,20180904,864,EWR,72502014734,2018-09-04 21:51:00+00:00,72502014734,2018-09-04 21:51:00+00:00,FM-15,MET10609/04/18 16:51:02 METAR KEWR 042151Z 31007KT 10SM FEW055 BKN250 34/20 A3016 RMK AO2 SLP213 T03390200 (DHA),16093.0
1636,20180905,102,IAH,72243012960,2018-09-05 19:53:00+00:00,72243012960,2018-09-05 19:53:00+00:00,FM-15,MET15809/05/18 13:53:02 METAR KIAH 051953Z 12006KT 10SM SCT032 BKN170 BKN250 33/24 A2996 RMK AO2 LTG DSNT SW SLP145 CB DSNT SW MOV NW TCU DSNT SE-S W T03280239 (WS),16093.0
1635,20180905,30,EWR,72502014734,2018-09-05 21:51:00+00:00,72502014734,2018-09-05 21:51:00+00:00,FM-15,MET10509/05/18 16:51:02 METAR KEWR 052151Z 14006KT 10SM FEW040 FEW250 30/23 A3015 RMK AO2 SLP209 T03000228 (DH),16093.0
1634,20180905,106,IAD,72403093738,2018-09-05 21:52:00+00:00,72403093738,2018-09-05 21:52:00+00:00,FM-15,MET09809/05/18 16:52:02 METAR KIAD 052152Z 20004KT 10SM FEW050 32/22 A3016 RMK AO2 SLP209 T03220217 (JP),16093.0
1642,20180906,64,EWR,72502014734,2018-09-07 00:51:00+00:00,72502014734,2018-09-07 00:51:00+00:00,FM-15,MET10909/06/18 19:51:01 METAR KEWR 070051Z 08005KT 10SM FEW055 FEW080 SCT160 26/22 A3013 RMK AO2 SLP201 T02610222 $,16093.0
1641,20180906,2217,EWR,72502014734,2018-09-07 01:51:00+00:00,72502014734,2018-09-07 01:51:00+00:00,FM-15,MET10909/06/18 20:51:01 METAR KEWR 070151Z 00000KT 10SM FEW080 SCT160 BKN250 26/22 A3013 RMK AO2 SLP203 T02610217 $,16093.0
1644,20180906,2362,SFO,72494023234,2018-09-07 03:56:00+00:00,72494023234,2018-09-07 03:56:00+00:00,FM-15,MET09509/06/18 19:56:02 METAR KSFO 070356Z 30015KT 10SM FEW004 13/11 A3003 RMK AO2 SLP170 T01280111 $,16093.0
1637,20180906,1685,LIH,91165022536,2018-09-07 05:53:00+00:00,91165022536,2018-09-07 05:53:00+00:00,FM-15,MET14609/06/18 19:53:01 METAR PHLI 070553Z 03016KT 10SM FEW019 SCT024 BKN040 25/23 A2994 RMK AO2 RAB20E30 SLP135 P0000 60000 T02500228 10283 20250 53012,16093.0
1639,20180906,383,HNL,91182022521,2018-09-07 06:53:00+00:00,91182022521,2018-09-07 06:53:00+00:00,FM-15,MET10709/06/18 20:53:02 METAR PHNL 070653Z 03007KT 10SM FEW024 SCT035 BKN043 27/21 A2991 RMK AO2 SLP127 T02720206,16093.0
1643,20180906,1731,KOA,91197521510,2018-09-07 06:53:00+00:00,91197521510,2018-09-07 06:53:00+00:00,FM-15,MET09009/06/18 20:53:02 METAR PHKO 070653Z 16004KT 10SM CLR 28/21 A2985 RMK AO2 SLP109 T02780211,16093.0
1638,20180906,1430,OGG,91190022516,2018-09-07 06:54:00+00:00,91190022516,2018-09-07 06:54:00+00:00,FM-15,MET12509/06/18 20:54:02 METAR PHOG 070654Z 03012G16KT 10SM FEW015 SCT020 BKN045 26/24 A2991 RMK AO2 RAB17E54 SLP132 P0001 T02560244,16093.0
1640,20180906,1104,ANC,70273026451,2018-09-07 07:53:00+00:00,70273026451,2018-09-07 07:53:00+00:00,FM-15,MET10009/06/18 22:53:01 METAR PANC 070753Z 01005KT 10SM SCT070 OVC095 13/08 A2987 RMK AO2 SLP114 T01330083,16093.0
1654,20180907,694,EWR,72502014734,2018-09-07 09:51:00+00:00,72502014734,2018-09-07 09:51:00+00:00,FM-15,MET11409/07/18 04:51:02 METAR KEWR 070951Z 02007KT 10SM BKN017 BKN032 BKN250 24/22 A3013 RMK AO2 SLP201 T02390222 $ (JG),16093.0
1647,20180907,1819,IAD,72403093738,2018-09-07 09:52:00+00:00,72403093738,2018-09-07 09:52:00+00:00,FM-15,MET10109/07/18 04:52:02 METAR KIAD 070952Z 36006KT 10SM BKN250 23/21 A3014 RMK AO2 SLP204 T02330211 $ (MJL),16093.0
1650,20180907,399,AUS,72254013904,2018-09-07 10:04:00+00:00,72254013904,2018-09-07 10:04:00+00:00,FM-16,MET10709/07/18 04:04:02 SPECI KAUS 071004Z 00000KT 10SM SCT009 BKN018 OVC060 24/23 A3001 RMK AO2 T02440233 $ (DP),16093.0
1646,20180907,1094,LGA,72503014732,2018-09-07 10:48:00+00:00,72503014732,2018-09-07 10:48:00+00:00,FM-15,MET11309/07/18 05:48:02 METAR KLGA 071048Z 04009KT 10SM FEW008 BKN013 OVC032 24/22 A3013 RMK AO2 SLP204 T02440217 (PAS),16093.0
1659,20180907,831,DSM,72546014933,2018-09-07 11:25:00+00:00,72546014933,2018-09-07 11:25:00+00:00,FM-16,MET11509/07/18 05:25:02 SPECI KDSM 071125Z 06007KT 2 1/2SM +RA BR SCT028 OVC032 14/13 A3022 RMK AO2 P0012 T01440133 (HMC),4023.0
1648,20180907,2321,ORD,72530094846,2018-09-07 11:51:00+00:00,72530094846,2018-09-07 11:51:00+00:00,FM-15,MET15909/07/18 05:51:02 METAR KORD 071151Z 04010KT 10SM FEW019 BKN029 OVC070 21/16 A3023 RMK AO2 RAB1059E10 SLP234 P0000 60000 70049 T02060161 10206 20172 56002 (WS),16093.0
1661,20180907,866,RDU,72306013722,2018-09-07 11:51:00+00:00,72306013722,2018-09-07 11:51:00+00:00,FM-15,MET12409/07/18 06:51:02 METAR KRDU 071151Z 00000KT 10SM FEW047 FEW250 23/22 A3015 RMK AO2 SLP202 T02280217 10250 20217 53006 (KAH),16093.0
1667,20180907,802,OMA,72550014942,2018-09-07 11:52:00+00:00,72550014942,2018-09-07 11:52:00+00:00,FM-15,MET12309/07/18 05:52:02 METAR KOMA 071152Z 04005KT 10SM BKN013 OVC017 19/16 A3020 RMK AO2 SLP221 T01890161 10194 20183 56004 (MH),16093.0
1674,20180907,654,CID,72545014990,2018-09-07 11:52:00+00:00,72545014990,2018-09-07 11:52:00+00:00,FM-15,MET11609/07/18 05:52:02 METAR KCID 071152Z 07007KT 10SM OVC047 16/11 A3023 RMK AO2 SLP235 T01610106 10189 20161 58003 (EM),16093.0
1665,20180907,1401,MCI,72446003947,2018-09-07 11:53:00+00:00,72446003947,2018-09-07 11:53:00+00:00,FM-15,MET16309/07/18 05:53:02 METAR KMCI 071153Z 05010KT 2SM -RA BR OVC002 20/20 A3013 RMK AO2 SFC VIS 4 RAE1055B26 SLP194 P0000 60003 70004 T02000200 10211 20200 55005 $ (MH),3219.0
1669,20180907,1872,TUL,72356013968,2018-09-07 11:53:00+00:00,72356013968,2018-09-07 11:53:00+00:00,FM-15,MET12809/07/18 05:53:02 METAR KTUL 071153Z 35006KT 10SM OVC006 23/23 A3001 RMK AO2 SLP154 60000 70045 T02330228 10233 20228 55003 (WM),16093.0
1662,20180907,1864,MSP,72658014922,2018-09-07 11:53:00+00:00,72658014922,2018-09-07 11:53:00+00:00,FM-15,MET11609/07/18 05:53:02 METAR KMSP 071153Z 00000KT 10SM BKN250 13/11 A3032 RMK AO2 SLP267 T01330106 10156 20128 55002 (AP),16093.0
1645,20180907,2188,ICT,72450003928,2018-09-07 11:53:00+00:00,72450003928,2018-09-07 11:53:00+00:00,FM-15,MET15309/07/18 05:53:02 METAR KICT 071153Z 02007KT 10SM -RA BKN007 BKN025 OVC110 21/21 A3011 RMK AO2 SLP183 P0005 60014 70014 T02110211 10222 20211 56004 (RDC),16093.0
1660,20180907,1508,SEA,72793024233,2018-09-07 12:19:00+00:00,72793024233,2018-09-07 12:19:00+00:00,FM-16,MET09109/07/18 04:19:02 SPECI KSEA 071219Z 15008KT 10SM BKN013 13/11 A3012 RMK AO2 T01330106 (JC),16093.0
1675,20180907,789,PDX,72698024229,2018-09-07 12:53:00+00:00,72698024229,2018-09-07 12:53:00+00:00,FM-15,MET09509/07/18 04:53:02 METAR KPDX 071253Z 33003KT 10SM CLR 13/11 A3013 RMK AO2 SLP200 T01330106 (WR),16093.0
1655,20180907,1609,MSO,72773024153,2018-09-07 12:53:00+00:00,72773024153,2018-09-07 12:53:00+00:00,FM-15,MET09509/07/18 05:53:02 METAR KMSO 071253Z 00000KT 10SM CLR 11/05 A3014 RMK AO2 SLP193 T01060050 (CY),16093.0
1663,20180907,495,LAX,72295023174,2018-09-07 12:53:00+00:00,72295023174,2018-09-07 12:53:00+00:00,FM-15,MET11309/07/18 04:53:02 METAR KLAX 071253Z 27003KT 6SM BR OVC009 19/16 A2997 RMK AO2 SLP148 CIG 007V011 T01890161 (DMQ),9656.0
1664,20180907,301,MFR,72597024225,2018-09-07 12:53:00+00:00,72597024225,2018-09-07 12:53:00+00:00,FM-15,MET09709/07/18 04:53:02 METAR KMFR 071253Z 00000KT 6SM FU CLR 14/08 A3012 RMK AO2 SLP187 T01440083 (TZ),9656.0
1652,20180907,1852,ONT,74704003102,2018-09-07 12:53:00+00:00,74704003102,2018-09-07 12:53:00+00:00,FM-15,MET10109/07/18 04:53:02 METAR KONT 071253Z 00000KT 5SM BR FEW010 17/15 A2998 RMK AO2 SLP138 T01720150 (RJH),8047.0
1672,20180907,410,SMF,72483993225,2018-09-07 12:53:00+00:00,72483993225,2018-09-07 12:53:00+00:00,FM-15,MET09809/07/18 04:53:02 METAR KSMF 071253Z 00000KT 10SM FEW060 13/12 A2997 RMK AO2 SLP149 T01330117 (SS),16093.0
1671,20180907,812,GEG,72785024157,2018-09-07 12:53:00+00:00,72785024157,2018-09-07 12:53:00+00:00,FM-15,MET11509/07/18 04:53:02 METAR KGEG 071253Z 16006KT 10SM FEW100 FEW120 14/02 A3007 RMK AO2 SLP167 FU FEW100 T01440017 (VN),16093.0
1666,20180907,2413,EUG,72693024221,2018-09-07 12:54:00+00:00,72693024221,2018-09-07 12:54:00+00:00,FM-15,MET09809/07/18 04:54:02 METAR KEUG 071254Z 00000KT 10SM SCT250 08/06 A3013 RMK AO2 SLP201 T00830061 (MB),16093.0
1649,20180907,422,RNO,72488023185,2018-09-07 12:55:00+00:00,72488023185,2018-09-07 12:55:00+00:00,FM-15,MET09809/07/18 04:55:02 METAR KRNO 071255Z 28004KT 10SM FEW220 15/01 A3024 RMK AO2 SLP187 T01500006 (TC),16093.0
1651,20180907,756,SFO,72494023234,2018-09-07 12:56:00+00:00,72494023234,2018-09-07 12:56:00+00:00,FM-15,MET10009/07/18 04:56:02 METAR KSFO 071256Z 29008KT 10SM FEW006 12/11 A3002 RMK AO2 SLP165 T01170111 $ (RF),16093.0
1656,20180907,1774,PHX,72278023183,2018-09-07 13:51:00+00:00,72278023183,2018-09-07 13:51:00+00:00,FM-15,MET10009/07/18 06:51:02 METAR KPHX 071351Z 10006KT 10SM FEW140 29/14 A2995 RMK AO2 SLP119 T02890139 $ (DZ),16093.0
1670,20180907,382,ABQ,72365023050,2018-09-07 13:52:00+00:00,72365023050,2018-09-07 13:52:00+00:00,FM-15,MET11609/07/18 06:52:02 METAR KABQ 071352Z 35005KT 10SM FEW040 FEW150 17/11 A3033 RMK AO2 SLP208 FU FEW040 T01670111 (CLR),16093.0
1657,20180907,1945,BIL,72677024033,2018-09-07 13:53:00+00:00,72677024033,2018-09-07 13:53:00+00:00,FM-15,MET09909/07/18 06:53:02 METAR KBIL 071353Z 24008KT 10SM SCT095 18/08 A3017 RMK AO2 SLP190 T01780078 (DAO),16093.0
1673,20180907,1782,BOI,72681024131,2018-09-07 13:53:00+00:00,72681024131,2018-09-07 13:53:00+00:00,FM-15,MET09509/07/18 06:53:02 METAR KBOI 071353Z 13003KT 10SM CLR 18/06 A3010 RMK AO2 SLP164 T01780056 (SM),16093.0
1653,20180907,573,LAS,72386023169,2018-09-07 13:56:00+00:00,72386023169,2018-09-07 13:56:00+00:00,FM-15,MET09509/07/18 05:56:02 METAR KLAS 071356Z 00000KT 10SM CLR 27/08 A3002 RMK AO2 SLP138 T02720083 (JP),16093.0
1658,20180907,210,JAC,72577624166,2018-09-07 13:56:00+00:00,72577624166,2018-09-07 13:56:00+00:00,FM-15,MET076METAR KJAC 071356Z 03003KT 10SM FEW120 08/03 A3040 RMK AO2 SLP255 T00830028=,16093.0
1668,20180907,491,BZN,72679724132,2018-09-07 13:56:00+00:00,72679724132,2018-09-07 13:56:00+00:00,FM-15,MET09509/07/18 06:56:02 METAR KBZN 071356Z 14009KT 10SM CLR 12/06 A3023 RMK AO2 SLP205 T01220061 (GG),16093.0
1676,20180908,144,EWR,72502014734,2018-09-09 01:51:00+00:00,72502014734,2018-09-09 01:51:00+00:00,FM-15,MET13409/08/18 20:51:03 METAR KEWR 090151Z 01008KT 10SM -RA FEW007 BKN050 BKN090 16/11 A3018 RMK AO2 RAE0053B48 SLP218 P0000 T01560111 (DHA),16093.0
1677,20180909,995,EWR,72502014734,2018-09-09 17:51:00+00:00,72502014734,2018-09-09 17:51:00+00:00,FM-15,MET14609/09/18 12:51:02 METAR KEWR 091751Z 03011KT 10SM -RA FEW025 SCT080 OVC110 15/13 A3022 RMK AO2 SLP232 P0004 60012 T01500133 10150 20139 58005 (JG),16093.0
1679,20180909,987,ORD,72530094846,2018-09-09 23:51:00+00:00,72530094846,2018-09-09 23:51:00+00:00,FM-15,MET11609/09/18 17:51:02 METAR KORD 092351Z 04016KT 10SM SCT040 19/11 A3001 RMK AO2 SLP161 T01890106 10200 20189 56005 (WS),16093.0
1678,20180909,846,SCL,85574099999,2018-09-10 01:00:00+00:00,85574099999,2018-09-10 01:00:00+00:00,FM-15,MET059METAR SCEL 100100Z 14003KT 110V170 CAVOK 17/05 Q1018 NOSIG=,9900.0
1680,20180909,2112,SEA,72793024233,2018-09-10 06:21:00+00:00,72793024233,2018-09-10 06:21:00+00:00,FM-16,MET11709/09/18 22:21:03 SPECI KSEA 100621Z 19008KT 5SM -RA BR FEW006 BKN028 OVC060 16/14 A2995 RMK AO2 P0002 T01560144 (RT),8047.0
1687,20180910,1197,SFO,72494023234,2018-09-10 07:56:00+00:00,72494023234,2018-09-10 07:56:00+00:00,FM-15,MET11709/09/18 23:56:03 METAR KSFO 100756Z 28014KT 10SM FEW007 SCT009 13/11 A2990 RMK AO2 SLP123 T01280111 402280111 $ (JB),16093.0
1684,20180910,1614,LAX,72295023174,2018-09-10 08:17:00+00:00,72295023174,2018-09-10 08:17:00+00:00,FM-16,MET09309/10/18 00:17:02 SPECI KLAX 100817Z 00000KT 7SM OVC009 19/18 A2987 RMK AO2 T01940178 $ (RPA),11265.0
1688,20180910,2108,SAT,72253012921,2018-09-10 10:05:00+00:00,72253012921,2018-09-10 10:05:00+00:00,FM-16,MET10809/10/18 04:05:02 SPECI KSAT 101005Z 02006KT 10SM -RA BKN016 OVC032 22/20 A2991 RMK AO2 P0000 T02170200 (CM),16093.0
1682,20180910,468,MSY,72231012916,2018-09-10 10:53:00+00:00,72231012916,2018-09-10 10:53:00+00:00,FM-15,MET11509/10/18 04:53:02 METAR KMSY 101053Z 00000KT 10SM FEW030 FEW100 BKN200 24/24 A2988 RMK AO2 SLP122 T02440239 $ (TJF),16093.0
1683,20180910,1920,AUS,72254013904,2018-09-10 10:53:00+00:00,72254013904,2018-09-10 10:53:00+00:00,FM-15,MET09809/10/18 04:53:02 METAR KAUS 101053Z 01008KT 10SM OVC100 23/21 A2990 RMK AO2 SLP118 T02280206 (DF),16093.0
1686,20180910,1701,LAX,72295023174,2018-09-11 04:53:00+00:00,72295023174,2018-09-11 04:53:00+00:00,FM-15,MET10109/10/18 20:53:01 METAR KLAX 110453Z 26005KT 8SM BKN009 OVC015 20/18 A2985 RMK AO2 SLP106 T02000178 $,12875.0
1685,20180910,1153,SFO,72494023234,2018-09-11 04:56:00+00:00,72494023234,2018-09-11 04:56:00+00:00,FM-15,MET09009/10/18 20:56:01 METAR KSFO 110456Z 28019KT 10SM CLR 14/11 A2987 RMK AO2 SLP113 T01440106,16093.0
1689,20180911,123,LHR,03772099999,2018-09-11 06:20:00+00:00,03772099999,2018-09-11 06:20:00+00:00,FM-15,MET066METAR COR EGLL 110620Z AUTO 22014KT 9999 BKN018 18/14 Q1019 NOSIG=,9999.0
1691,20180911,2198,ORD,72530094846,2018-09-11 11:51:00+00:00,72530094846,2018-09-11 11:51:00+00:00,FM-15,MET11509/11/18 05:51:02 METAR KORD 111151Z 00000KT 5SM BR CLR 14/13 A3014 RMK AO2 SLP205 T01440133 10161 20139 53010 (JD),8047.0
1690,20180911,387,ORD,72530094846,2018-09-11 11:51:00+00:00,72530094846,2018-09-11 11:51:00+00:00,FM-15,MET11509/11/18 05:51:02 METAR KORD 111151Z 00000KT 5SM BR CLR 14/13 A3014 RMK AO2 SLP205 T01440133 10161 20139 53010 (JD),8047.0
1694,20180912,2078,ORD,72530094846,2018-09-12 11:51:00+00:00,72530094846,2018-09-12 11:51:00+00:00,FM-15,MET11309/12/18 05:51:02 METAR KORD 121151Z 16004KT 10SM CLR 16/13 A3019 RMK AO2 SLP220 T01610133 10194 20161 53007 (JD),16093.0
1693,20180912,864,EWR,72502014734,2018-09-12 21:51:00+00:00,72502014734,2018-09-12 21:51:00+00:00,FM-15,MET11709/12/18 16:51:02 METAR KEWR 122151Z 03004KT 4SM RA BR BKN011 OVC020 24/23 A3021 RMK AO2 SLP229 P0006 T02440233 (DHA),6437.0
1695,20180913,847,IAH,72243012960,2018-09-14 03:53:00+00:00,72243012960,2018-09-14 03:53:00+00:00,FM-15,MET10709/13/18 21:53:02 METAR KIAH 140353Z 05008KT 10SM FEW020 FEW050 BKN150 26/24 A2997 RMK AO2 SLP149 T02560244,16093.0
1696,20180914,2402,LAX,72295023174,2018-09-15 06:53:00+00:00,72295023174,2018-09-15 06:53:00+00:00,FM-15,MET09209/14/18 22:53:02 METAR KLAX 150653Z 17004KT 10SM CLR 21/16 A2980 RMK AO2 SLP089 T02060161 $,16093.0
1697,20180914,2360,SFO,72494023234,2018-09-15 06:56:00+00:00,72494023234,2018-09-15 06:56:00+00:00,FM-15,MET10009/14/18 22:56:02 METAR KSFO 150656Z 26016KT 10SM FEW009 SCT180 14/10 A2987 RMK AO2 SLP114 T01440100,16093.0
1699,20180915,2320,EWR,72502014734,2018-09-15 11:51:00+00:00,72502014734,2018-09-15 11:51:00+00:00,FM-15,MET13709/15/18 06:51:02 METAR KEWR 151151Z 00000KT 10SM FEW030 FEW050 FEW250 22/19 A3021 RMK AO2 SLP229 70003 T02170194 10217 20189 53012 (GAH),16093.0
1698,20180915,641,IAD,72403093738,2018-09-15 12:52:00+00:00,72403093738,2018-09-15 12:52:00+00:00,FM-15,MET11109/15/18 07:52:02 METAR KIAD 151252Z 04006KT 2 1/2SM OVC006 21/21 A3018 RMK AO2 SFC VIS 8 SLP216 T02110206 (PW),4023.0
1700,20180915,144,EWR,72502014734,2018-09-16 01:51:00+00:00,72502014734,2018-09-16 01:51:00+00:00,FM-15,MET09009/15/18 20:51:01 METAR KEWR 160151Z 17004KT 10SM CLR 21/18 A3019 RMK AO2 SLP222 T02110183,16093.0
1703,20180916,44,SFO,72494023234,2018-09-16 21:56:00+00:00,72494023234,2018-09-16 21:56:00+00:00,FM-15,MET10009/16/18 13:56:02 METAR KSFO 162156Z 27018KT 10SM FEW008 20/12 A2999 RMK AO2 SLP156 T02000122 $ (RF),16093.0
1704,20180916,134,EWR,72502014734,2018-09-16 22:51:00+00:00,72502014734,2018-09-16 22:51:00+00:00,FM-15,MET10509/16/18 17:51:02 METAR KEWR 162251Z 14007KT 10SM FEW045 SCT250 26/18 A3017 RMK AO2 SLP216 T02560178 (JG),16093.0
1701,20180916,52,IAD,72403093738,2018-09-16 22:52:00+00:00,72403093738,2018-09-16 22:52:00+00:00,FM-15,MET11209/16/18 17:52:02 METAR KIAD 162252Z 08006KT 10SM SCT026 SCT040 BKN055 25/21 A3014 RMK AO2 SLP204 T02500211 (DL),16093.0
1705,20180916,144,EWR,72502014734,2018-09-17 01:51:00+00:00,72502014734,2018-09-17 01:51:00+00:00,FM-15,MET09809/16/18 20:51:03 METAR KEWR 170151Z 19003KT 10SM BKN250 23/18 A3019 RMK AO2 SLP223 T02280183 (JG),16093.0
1702,20180916,979,EWR,72502014734,2018-09-17 01:51:00+00:00,72502014734,2018-09-17 01:51:00+00:00,FM-15,MET09809/16/18 20:51:03 METAR KEWR 170151Z 19003KT 10SM BKN250 23/18 A3019 RMK AO2 SLP223 T02280183 (JG),16093.0
1706,20180917,1056,SFO,72494023234,2018-09-18 05:56:00+00:00,72494023234,2018-09-18 05:54:00+00:00,FM-16,MET08909/17/18 21:54:03 SPECI KSFO 180554Z 27012G21KT 10SM BKN014 15/11 A2998 RMK AO2 FIBI (JB),16093.0
1709,20180923,2014,EWR,72502014734,2018-09-23 11:51:00+00:00,72502014734,2018-09-23 11:51:00+00:00,FM-15,MET15309/23/18 06:51:02 METAR KEWR 231151Z 02009KT 10SM -RA FEW028 SCT042 BKN100 15/11 A3022 RMK AO2 RAB49 SLP233 P0000 60000 T01500111 10161 20144 55000 (MVC),16093.0
1707,20180923,2279,IAD,72403093738,2018-09-23 12:15:00+00:00,72403093738,2018-09-23 12:15:00+00:00,FM-16,MET11009/23/18 07:15:02 SPECI KIAD 231215Z 32006KT 4SM -RA BR FEW007 OVC055 14/14 A3022 RMK AO2 P0001 T01440144 (TH),6437.0
1708,20180923,2183,ORD,72530094846,2018-09-24 02:51:00+00:00,72530094846,2018-09-24 02:51:00+00:00,FM-15,MET09609/23/18 20:51:02 METAR KORD 240251Z 06006KT 10SM CLR 18/13 A3012 RMK AO2 SLP199 T01780133 51002,16093.0
